,fitz_type_Accuracy,fitz_type_loss,loss,male_Accuracy,male_loss,val_fitz_type_Accuracy,val_fitz_type_loss,val_loss,val_male_Accuracy,val_male_loss
149,0.8273239731788635,0.21737034618854523,0.24646776914596558,0.9871357083320618,0.02906787022948265,0.8805956840515137,0.16043241322040558,0.18552137911319733,0.9895427823066711,0.02321503311395645
150,0.8283361196517944,0.21720151603221893,0.24584679305553436,0.9874020218849182,0.028680698946118355,0.8805956840515137,0.1604243814945221,0.18551203608512878,0.9895427823066711,0.023215407505631447
151,0.8268479108810425,0.21768230199813843,0.24635562300682068,0.9874452948570251,0.028486622497439384,0.880685567855835,0.1603984385728836,0.18549302220344543,0.9895128011703491,0.023222383111715317
152,0.8284992575645447,0.21662776172161102,0.24514566361904144,0.9874619841575623,0.028431255370378494,0.8807454705238342,0.160391703248024,0.18548080325126648,0.9895727038383484,0.023215467110276222
153,0.8280797600746155,0.21709036827087402,0.24585148692131042,0.9873954057693481,0.028710944578051567,0.8806555867195129,0.1604182869195938,0.18550309538841248,0.9895727038383484,0.02321198582649231
154,0.827876627445221,0.2171768993139267,0.2459842413663864,0.9873853921890259,0.028718918561935425,0.8805657029151917,0.1604316234588623,0.18551762402057648,0.9895427823066711,0.023212485015392303
155,0.8268445730209351,0.2172032743692398,0.24571600556373596,0.9873853921890259,0.02854343317449093,0.8806555867195129,0.16041353344917297,0.18552176654338837,0.9895427823066711,0.02323370985686779
156,0.828149676322937,0.21705926954746246,0.24581564962863922,0.9870824217796326,0.02904273010790348,0.8806555867195129,0.160437673330307,0.1855335533618927,0.9895128011703491,0.02322067879140377
157,0.828882098197937,0.2166823297739029,0.2453741580247879,0.987372100353241,0.02882503531873226,0.8805956840515137,0.16042399406433105,0.18551073968410492,0.9895727038383484,0.023212065920233727
158,0.8280730843544006,0.21670351922512054,0.24534481763839722,0.9872621893882751,0.028644120320677757,0.8805657029151917,0.1604209542274475,0.18550260365009308,0.9895727038383484,0.023206809535622597
159,0.8280664086341858,0.2169218510389328,0.2452462613582611,0.9875185489654541,0.028422268107533455,0.880715548992157,0.16040413081645966,0.18548624217510223,0.9895727038383484,0.023210125043988228
160,0.828149676322937,0.21758131682872772,0.24601605534553528,0.9873221516609192,0.028565751388669014,0.8806555867195129,0.16042937338352203,0.1855088323354721,0.9895727038383484,0.02320893481373787
161,0.8284260034561157,0.2166454792022705,0.2450466901063919,0.9876484274864197,0.028366098180413246,0.8805357217788696,0.1604306697845459,0.18551549315452576,0.9895128011703491,0.023213880136609077
162,0.8280497789382935,0.21726961433887482,0.24637210369110107,0.9870691299438477,0.029078399762511253,0.8805956840515137,0.16045553982257843,0.1855372190475464,0.9895727038383484,0.02321019396185875
163,0.8276069760322571,0.21722577512264252,0.246162548661232,0.9873387813568115,0.029033470898866653,0.8805657029151917,0.16046857833862305,0.18556499481201172,0.9895427823066711,0.023223672062158585
164,0.8282062411308289,0.21706150472164154,0.2456330806016922,0.9873454570770264,0.028590498492121696,0.8806256651878357,0.16045638918876648,0.1855469048023224,0.9895128011703491,0.023219797760248184
165,0.827643632888794,0.2169177085161209,0.24591064453125,0.9874053597450256,0.029012715443968773,0.8805357217788696,0.16044564545154572,0.18555495142936707,0.9895128011703491,0.023236265406012535
166,0.8278300762176514,0.2176816761493683,0.24593067169189453,0.9874187111854553,0.028342340141534805,0.8805357217788696,0.16042834520339966,0.18553389608860016,0.9895427823066711,0.023230867460370064
167,0.8280298113822937,0.2172747403383255,0.2461087852716446,0.9873554110527039,0.028805159032344818,0.8806555867195129,0.16044262051582336,0.1855403184890747,0.9895128011703491,0.023224426433444023
168,0.8286923170089722,0.2164599746465683,0.24500422179698944,0.9873254895210266,0.02844863384962082,0.8805956840515137,0.16045702993869781,0.18554481863975525,0.9895727038383484,0.02321368083357811
169,0.8281829357147217,0.21685610711574554,0.2457830309867859,0.9872921705245972,0.028861187398433685,0.8805956840515137,0.16045893728733063,0.18554477393627167,0.9895427823066711,0.023211302235722542
170,0.8279998302459717,0.21684007346630096,0.24578233063220978,0.9871856570243835,0.028917789459228516,0.8805657029151917,0.16043274104595184,0.18551179766654968,0.9896026849746704,0.023202242329716682
171,0.8290718793869019,0.21638107299804688,0.2448134869337082,0.9874586462974548,0.0282973013818264,0.8805956840515137,0.1604350358247757,0.1855245977640152,0.9895427823066711,0.023214764893054962
172,0.8279798626899719,0.2173704206943512,0.24597389996051788,0.9873853921890259,0.02864092029631138,0.8805956840515137,0.16043560206890106,0.18551184237003326,0.9896026849746704,0.023202229291200638
173,0.8274571895599365,0.21803393959999084,0.24678578972816467,0.9872854948043823,0.028662120923399925,0.8805956840515137,0.16046133637428284,0.18554864823818207,0.9895727038383484,0.02321302331984043
174,0.8286457061767578,0.21641798317432404,0.24563945829868317,0.9870158433914185,0.029168372973799706,0.8806555867195129,0.1604415774345398,0.1855207085609436,0.9896026849746704,0.023206032812595367
175,0.8274904489517212,0.21716775000095367,0.24594034254550934,0.9872089624404907,0.028886349871754646,0.8806256651878357,0.1604548841714859,0.18554164469242096,0.9895427823066711,0.023214809596538544
176,0.8287522792816162,0.2164434790611267,0.24505595862865448,0.9873587489128113,0.02864009328186512,0.8806256651878357,0.16046905517578125,0.18555597960948944,0.9895727038383484,0.023215005174279213
177,0.828119695186615,0.21707014739513397,0.2463364154100418,0.9870724678039551,0.029199980199337006,0.8805956840515137,0.16045592725276947,0.1855480670928955,0.9895427823066711,0.023219995200634003
178,0.8284959197044373,0.21789367496967316,0.2464679479598999,0.9873587489128113,0.02867661975324154,0.8805956840515137,0.16047808527946472,0.18557016551494598,0.9895727038383484,0.02321913093328476
179,0.8274372220039368,0.21732072532176971,0.24556796252727509,0.9875751733779907,0.028264766559004784,0.8805956840515137,0.1604592353105545,0.18553708493709564,0.9896026849746704,0.023203516378998756
180,0.8289287090301514,0.21695180237293243,0.2459101676940918,0.9873554110527039,0.02910529263317585,0.8805657029151917,0.1604636162519455,0.1855442374944687,0.9896026849746704,0.02320467121899128
181,0.8286390900611877,0.21645285189151764,0.24521195888519287,0.9873986840248108,0.02875841036438942,0.8805956840515137,0.16044260561466217,0.18554098904132843,0.9895427823066711,0.023223688825964928
182,0.8286124467849731,0.21658311784267426,0.2450287938117981,0.9874486327171326,0.0284557081758976,0.8805956840515137,0.1604471504688263,0.18553924560546875,0.9895727038383484,0.023216785863041878
183,0.8273173570632935,0.21777351200580597,0.2461632937192917,0.9874420166015625,0.02850734256207943,0.8805357217788696,0.16045589745044708,0.18554477393627167,0.9895727038383484,0.0232146717607975
184,0.8282095789909363,0.21657529473304749,0.24523574113845825,0.9874885678291321,0.02879524603486061,0.8805657029151917,0.16047608852386475,0.18557050824165344,0.9895727038383484,0.02321939915418625
185,0.827204167842865,0.2172316014766693,0.24567563831806183,0.9872355461120605,0.028502706438302994,0.8805357217788696,0.16044670343399048,0.18553447723388672,0.9895727038383484,0.023212844505906105
186,0.8285092115402222,0.21672312915325165,0.24576042592525482,0.987159013748169,0.029050037264823914,0.8805058002471924,0.16044095158576965,0.18550848960876465,0.9896026849746704,0.023190315812826157
187,0.8287256360054016,0.2166862189769745,0.2454855889081955,0.9872788786888123,0.028713971376419067,0.8805657029151917,0.16045111417770386,0.18552391231060028,0.9896026849746704,0.023198315873742104
188,0.8277867436408997,0.2178266942501068,0.24662289023399353,0.9873221516609192,0.028753478080034256,0.8805956840515137,0.1604507863521576,0.1855340600013733,0.9895727038383484,0.02321072295308113
189,0.8283926844596863,0.21647153794765472,0.24528804421424866,0.9873986840248108,0.028864318504929543,0.8805657029151917,0.16046224534511566,0.18554088473320007,0.9896026849746704,0.02320735901594162
190,0.8284959197044373,0.21643733978271484,0.24555502831935883,0.9870291352272034,0.02912117727100849,0.8805956840515137,0.16040876507759094,0.18549391627311707,0.9895727038383484,0.023212118074297905
191,0.8282395601272583,0.2170797884464264,0.24634893238544464,0.9871756434440613,0.029147161170840263,0.8805657029151917,0.1604112982749939,0.18549491465091705,0.9895727038383484,0.023209311068058014
192,0.8282362222671509,0.21756288409233093,0.24601849913597107,0.9874919056892395,0.028629815205931664,0.8805956840515137,0.1604265570640564,0.18550609052181244,0.9896026849746704,0.023205529898405075
193,0.8282628655433655,0.21724538505077362,0.246235191822052,0.9871756434440613,0.0289754681289196,0.8805657029151917,0.16041067242622375,0.18549589812755585,0.9896026849746704,0.023210125043988228
194,0.8269511461257935,0.2176845371723175,0.24600641429424286,0.9875817894935608,0.02828359231352806,0.8804458379745483,0.16048404574394226,0.18554982542991638,0.9896026849746704,0.023192569613456726
195,0.8280764222145081,0.21693585813045502,0.24544647336006165,0.9876117706298828,0.02848120592534542,0.8805357217788696,0.16044926643371582,0.18553462624549866,0.9895727038383484,0.023211874067783356
196,0.8270310163497925,0.21756835281848907,0.24642646312713623,0.9872655272483826,0.02900560572743416,0.8805357217788696,0.1604408621788025,0.18551374971866608,0.9896026849746704,0.023198505863547325
197,0.8285791277885437,0.21666494011878967,0.24556531012058258,0.9871889352798462,0.02896735817193985,0.8806555867195129,0.16042834520339966,0.18549595773220062,0.9896026849746704,0.023192517459392548
198,0.8272573947906494,0.21754004061222076,0.24663160741329193,0.9871390461921692,0.02900860086083412,0.880715548992157,0.16041751205921173,0.18551522493362427,0.9895427823066711,0.023221809417009354
199,0.8280531167984009,0.21732108294963837,0.24613970518112183,0.9872522354125977,0.0287852194160223,0.8806555867195129,0.16040731966495514,0.1855170577764511,0.9895427823066711,0.023235760629177094
